id,detil,title,avgprice,comments,avgscore,fornting,address
fecc0a3ac45da7c45241de7c99d78e44,http://e.meituan.com/meishi/5935069/,韩台缘（街心店）,40,6371,4,http://p0.meituan.net/600.600/deal/__42553523__1472251.jpg,街心公园小桥街环球商业中心3层A2店铺（原店往前走到尽头）
873efcc2010e6d5135580e2af9111b44,http://e.meituan.com/meishi/1516442/,黄鹤楼（塔头店）,46,1126,3,http://p1.meituan.net/600.600/deal/__30338508__2145189.jpg,晋安区岳峰镇桂香街23号桂梅小区1号楼1层19、21店面
0ba31335d3f68e1df2841af756e00e8b,http://e.meituan.com/meishi/41160119/,潮汕牛肉火锅（白龙路店）,50,119,4,http://p1.meituan.net/600.600/deal/f521b74e1725a2b6efa3ac985bfcea15105056.jpg,鼓楼区白龙路6号1-2层(白龙宾馆斜对面)
9824170184219f7965dcf2dfb25b4fa5,http://e.meituan.com/meishi/111807959/,忠惠酱鸭捞化老铺（老药洲店）,22,1719,5,https://img.meituan.net/180.180/msmerchant/82a935b50d4d0b2c644f2d20cd8b57f9768359.jpg@600w_600h_1l,台江区老药洲街66号
4197a0e9a9e3bf5856bc9ab2459ecbf4,http://e.meituan.com/meishi/193761985/,J&C Cafe休闲屋,39,16,4,https://img.meituan.net/180.180/msmerchant/61760953c68ea2f5c08444363e5e9d5434858.jpg@600w_600h_1l,晋安区讲堂路128号
13ea6902397b17bef73574ba8cebf540,http://e.meituan.com/meishi/193320284/,CCsweety·甜品工作室,86,6,4,https://img.meituan.net/180.180/msmerchant/ebd86e1e9ff56ca4f67b6f6cc3350002652653.jpg@600w_600h_1l,台江区富力中心B3栋1826
4104dd961ad8b5652d2fc19b8f5de793,http://e.meituan.com/meishi/4757713/,全牛宴（桔园二路店）,60,264,4,http://p1.meituan.net/600.600/deal/__48524865__7464994.jpg,仓山区桔园二路161号（香江红海园一区金山11栋6-7号店面）
30e860376a65cf258410b76a3600a695,http://e.meituan.com/meishi/779654858/,br?d·宏（三迪中心店）,76,0,4,http://qcloud.dpfile.com/pc/ixbxHFO1OHA2J_E4U3zwQpSewMw5JMRAKCW4ECZ6cey8ivKQ6Uhx733ieVS35oHcmXKqvF8xz-Pgbz9r8ffpSA.jpg,台江区江滨西大道
df6f8bd0e7e7f60cb0ff1d1642b20926,http://e.meituan.com/meishi/194752676/,亲爱的蜂蜜茶（中亭街店）,12,81,4,https://img.meituan.net/180.180/msmerchant/72f28e93000090afe9ceb3f6a428b0981039083.jpg@600w_600h_1l,台江区八一七中路871号
25aa8a2aa93944c9c28af6d464ee3fa6,http://e.meituan.com/meishi/1541459933/,本宫的茶（世欧王庄店）,12,22,5,https://img.meituan.net/msmerchant/2cf423ed52f3aaf7399a1fb7679e9d3881499.jpg@600w_600h_1l,晋安区长河路88号世欧广场北区3层
c12b23a3b2d5a2340b2b82797a573640,http://e.meituan.com/meishi/182516985/,面包好了,10,0,4,https://img.meituan.net/180.180/msmerchant/84778245a51aca9f76761e4d2252993c215881.jpg@600w_600h_1l,宏路福玉路18号
e3b3e5d7904e299364a97e26e9440665,http://e.meituan.com/meishi/5711336/,冰食记,23,727,5,http://p0.meituan.net/600.600/deal/__41147048__3305086.jpg,成龙步行街成龙步行街2楼（韩味源旁边）
e1a60faea36e19d7a057316aeafaf4da,http://e.meituan.com/meishi/41180060/,煌上煌（金康店）,15,140,5,http://p1.meituan.net/600.600/deal/a8304a5ff038352e3ac0a2677ace510c134564.jpg,仓山区金山金康路麒麟苑11号楼2号店面（中庚城旁）
dc4c6d56a991e4016a1446e6930a784c,http://e.meituan.com/meishi/182602529/,拥抱路7号（福清万达店）,27,0,4,https://img.meituan.net/180.180/msmerchant/5dfbd26bb86e98b74b5c4d6e3f3bd8033086909.jpg@600w_600h_1l,万达广场音西街道万达广场四楼万达影城旁
fcfb04277ab9c692bb12191e55536f42,http://e.meituan.com/meishi/4051158/,可可烘焙,10,237,4,http://p0.meituan.net/600.600/deal/ee992390b7196d92525291063ed2dbec98684.jpg,新西客站旗山师大西门蔗洲美食街13号
555d7f62938264c3c57bb7ba39529684,http://e.meituan.com/meishi/3262180/,一本屋寿司（五一路店）,56,3170,4,http://p0.meituan.net/600.600/apiback/74619d8711f2a2b4c59b21089163236534108.jpg,台江区五一南路28号（打铁垱车站附近）
4bac9ccd2a9d2b1a82b5f42ed8bb757b,http://e.meituan.com/meishi/6352698/,芝佳基（三角井店）,21,692,4,http://p0.meituan.net/600.600/deal/__32001226__6540491.jpg,鼓楼区铜盘路8号（梅园快捷酒店）
cf647da65ff0788fc4729da90ec36fad,http://e.meituan.com/meishi/2658111/,东南蛋糕,20,978,5,http://p1.meituan.net/600.600/mogu/5a1b81707a82fbe56f236580df0f0495266571.jpg,晋安区秀山路316号北尚B区14号楼17座
da11f10a946c2c3dcf874180077db01a,http://e.meituan.com/meishi/5085463/,九门寨石锅鱼（鼓山沃尔玛店）,0,499,4,http://p0.meituan.net/600.600/deal/__45310966__2979877.jpg,晋安区前屿东路26号（鼓山沃尔玛对面）
9d71783c78fe2442e70581e7f1e7a762,http://e.meituan.com/meishi/42353347/,贝恬cake,0,154,5,http://p0.meituan.net/600.600/mogu/8813483abf3d4b42863f9cab866afc6580456.jpg,新上街/钱隆城国宾大道与源通东路交叉口（尚书耕天下3号楼15号商铺）
84f55c88866c408d4d1f870ae9a42c11,http://e.meituan.com/meishi/830682/,麦点村蛋糕屋,19,586,4,http://p1.meituan.net/600.600/deal/__11696773__8029933.jpg,晋安区乐中路311号
65b5f42ed1906562e9d4886c94adf46a,http://e.meituan.com/meishi/4635297/,新石器石锅鱼,45,199,5,http://p0.meituan.net/600.600/deal/536f4b42028b663c9a99a335b685fcb1798077.jpg,宏路宏路天翔凯旋城9号楼一号店（大东南电影城对面）
380e37c23aaa503872a07a43b62fc393,http://e.meituan.com/meishi/2442280/,源益养生宝典,80,302,4,http://p0.meituan.net/600.600/deal/__28712208__5250807.jpg,鼓楼区湖东路288号水调歌头4号楼
ea420ab79887503e8c7745edb992399a,http://e.meituan.com/meishi/3295744/,金麦面包坊,0,322,4,http://p0.meituan.net/600.600/deal/__18152099__2427995.jpg,仓山区工农路锦绣小区2号楼01号店面（陈靖姑故居对面）
eebc6e82a217c2f6988c9e244bfcb8ed,http://e.meituan.com/meishi/834712/,香帝西饼（胜利路店）,10,2396,4,http://p0.meituan.net/600.600/deal/__21107544__8052570.jpg,长乐市中心城区吴航街道胜利路161号店、163号店、165号店
1e94819013de2d28f0b0496af5aa7fc4,http://e.meituan.com/meishi/40130862/,贵哥卤肉卷,10,885,4,http://p0.meituan.net/600.600/deal/216c555e865df25effb12981278d494578783.jpg,长乐市中心城区三峰路与朝阳中路交叉口东150米路北建设银行隔壁（航城中学旁）
a877a119493fa3bf52406152609be074,http://e.meituan.com/meishi/195575476/,林某人（鳌峰店）,14,8,4,https://img.meituan.net/msmerchant/cb0ac8a5cdb48c097eea08578a4cef9937082.jpg@600w_600h_1l,台江区鳌峰路东百运动生活城
46841bf2d81ddc99d5159232cabf2d52,http://e.meituan.com/meishi/4213236/,阳澄湖渔夫大闸蟹（五里亭店）,75,97,4,http://p0.meituan.net/600.600/deal/fd940f0ef22bada722fc6c7ac36be05086025.jpg,晋安区日出印象10号楼1楼
a0b390d77b8802de094895f09e070b72,http://e.meituan.com/meishi/1707901597/,大嘴巴酸辣粉,19,94,5,https://img.meituan.net/msmerchant/866c57303ffbbc7a2dd71716294e2634528369.jpg@600w_600h_1l,晋安区东二环横屿路泰禾广场10号楼118（老凤祥银楼对面）
083d48cc5adbdf396ba040ebf93b2e98,http://e.meituan.com/meishi/6575755/,必来客（进城路店）,15,60,4,http://p0.meituan.net/600.600/deal/9e89bda642404c69132402b6227b28a6297404.jpg,平潭县中心城区进城路交警厅十字路口（与环岛小家电成对角线）
fe6da42a06822d7c2e70e77f1d6240b6,http://e.meituan.com/meishi/196014857/,TEA LUXURY青鹿雪（台江万达店）,24,18,4,https://img.meituan.net/msmerchant/8eb90174f57adf9f4f27c08a39ce6a3328209.jpg@600w_600h_1l,台江区鳌江路万达广场金融街1-40（1号门右手边直走约50米，3号门左手边直走到底，马克杯面食吧隔壁）
f7c7e75c9ad9808d4b5729e75d68bc86,http://e.meituan.com/meishi/193370527/,侑味屋健康定食（爱琴海店）,31,9,5,https://img.meituan.net/180.180/msmerchant/b945712074faf1d54674f4bfe20c4e833539262.png@600w_600h_1l,仓山区浦上大道202号福州红星国际3#商业城1层48商铺
4ee14abfd5de18bba29973b4943eb811,http://e.meituan.com/meishi/193283211/,芝芝舒芙蕾ZZ·SOUFFLER,24,52,4,https://img.meituan.net/msmerchant/8cf659ba854b5eb2c647b772daa6c59935324.jpg@600w_600h_1l,晋安区晋安区岳峰镇竹屿路6号东二环泰禾购物中心五楼L524-1铺面
bc1138d2b84c626c7c3cb726471cc456,http://e.meituan.com/meishi/189162839/,唐沫茶兮（仓山万达店）,16,0,5,https://img.meituan.net/180.180/msmerchant/ee464d69921150b2dbc59786fb734c5c23438.jpg@600w_600h_1l,仓山区浦上大道272号万达广场金街
60dd010a115ff19ab97196a671d54a79,http://e.meituan.com/meishi/6795639/,万州炭烤全鱼（湖滨霞店）,38,1148,4,https://img.meituan.net/600.600/msmerchant/c6f801cea7c8a7944a003696c613a1d752379.jpg,成龙步行街玉屏街道湖滨霞2号楼（盖邑扁肉旁）
0c56443ba60c913d541997a8c6f5ae99,http://e.meituan.com/meishi/159073156/,澳泽烘焙（龙山店）,70,6,4,https://img.meituan.net/180.180/msmerchant/4e60324cea2e20a4f4a462144801762d3631767.jpg@600w_600h_1l,汽车站龙山街道瑞府豪庭店11号
bda1d0135d2f47c25de54779c2e0fea7,http://e.meituan.com/meishi/40129416/,粤记汕头牛肉火锅,39,256,4,http://p0.meituan.net/600.600/deal/02aac0e1dd9984f69bcde4d7a496ec32125024.jpg,晋安区浦墘路36号（诸葛烤鱼旁）
4a4087b695d1d61e689513b89a05bdc4,http://e.meituan.com/meishi/2715586/,在咖啡 INCOFFEE,48,0,4,https://p1.meituan.net/apiback/e258604c6ff58a631e11da761327bfae82402.jpg@600w_600h_1l,鼓楼区凤湖路130号（融侨锦江永辉超市旁）
ce52e66eaa38b09471b014dcccc63884,http://e.meituan.com/meishi/40469548/,糕小姐,60,29,4,http://p0.meituan.net/600.600/deal/362573aa8e2a3f5f6a7b84752bbde5c3178860.jpg,仓山区杨周路汇创名居二期南门44-01号
2fc98f0dcf2bcaeeeef2a7d97a2f2f3a,http://e.meituan.com/meishi/2735450/,些许咖啡,0,253,5,http://p0.meituan.net/600.600/apiback/ef49bcaa11cc06fd25a617034d561445226443.jpg,仓山区施埔后支路20号万里游泳池后巷子第二轻工业学院对面（省交通学院站后小吃街进来左手边第一个巷子）
e1a3af19d589e83ca44a1dafcacd2807,http://e.meituan.com/meishi/4714198/,印象东北（达明路店）,46,514,5,http://p1.meituan.net/600.600/deal/__23015688__1042847.jpg,鼓楼区达明路达明新村138号6号店（近鼓西路）
a541c7e3e4ab3eb7234b19bc4bedc6cb,http://e.meituan.com/meishi/42830191/,正宗重庆万州烤鱼,38,561,4,http://p0.meituan.net/600.600/deal/379d895ad432156c6da475d372683f8f141239.jpg,南门一拂街海洋酒店斜对面巷子内锦江招待所对面
7fbfc0a90a61f7768505a0644626e1ff,http://e.meituan.com/meishi/4262336/,里仁为美烘焙（南区店）,10,2859,4,http://p0.meituan.net/600.600/mogu/19f467b8cefc64a57f75054a0adc90a9406782.jpg,仓山区福建农林大学校内南区第八食堂旁边里仁为美烘培店（近和爱购超市）
d544fb9359c7de2ac3a9aa43d701f4e9,http://e.meituan.com/meishi/5371579/,毛姐烤鱼（师大西门店）,30,188,4,http://p0.meituan.net/600.600/deal/959e7036e0399e6fb9beb61f583863d3376851.jpg,闽侯县广贤路师大旗山校区对面，西门美食街（新春诊所后面一条街上）
6c214f02f09230657b4946290f7e09c0,http://e.meituan.com/meishi/4534029/,欢乐基（宏路店）,22,419,4,http://p1.meituan.net/600.600/mogu/35f79f951d6133236d014920a4d0e49079521.jpg,宏路宏路镇清昌大道永德信大楼17号二楼（金蚂蚁娱乐城对面）
bbeade1a1139e0c34fed7ec8401770af,http://e.meituan.com/meishi/4428187/,方燕烤猪蹄（软件园店）,14,545,4,http://p0.meituan.net/600.600/deal/__47395324__6500375.jpg,鼓楼区软件大道53-12号
9b29308e28a00fbbe6780563e6cc136f,http://e.meituan.com/meishi/41602076/,重庆烤鱼,25,225,4,http://p0.meituan.net/600.600/deal/095df6ed6ab212d4cf5d82205a43216b121448.jpg,南门海洋酒店斜对面厦门沙茶面旁边巷子进来
6e996751b1e3e64a0cb7d25650a1dbdd,http://e.meituan.com/meishi/5301847/,泰迪咖啡,34,221,5,http://p0.meituan.net/600.600/shaitu/f6ad86b26b8c7014954d43c288ad2ea082266.jpg,万达广场音西街道清昌大道66号融侨城1号楼
520d4d9b138c0ac3e1d56cd7ed4b98a9,http://e.meituan.com/meishi/4410248/,七恭冒菜（交通店）,29,736,4,http://p1.meituan.net/600.600/deal/__39338736__7824209.jpg,台江区交通路58号
c13969575abda824d7ac5fe6aa08cfda,http://e.meituan.com/meishi/5909978/,膳皇潮叶记汕头牛肉火锅（中亭街总店）,63,1377,4,http://p1.meituan.net/600.600/mogu/2069f82e8ab6b4689063f8e3a9684c21114566.jpg,台江区学军路1-30号群升国际A块地1号楼12室店面（麦当劳后，旋转木马方向向内50米）
fd9baefef33e27e8d84ae26a998d8b7d,http://e.meituan.com/meishi/42025469/,麦香世家,0,67,5,http://p1.meituan.net/600.600/deal/58435a141d31c760cc3aec4612c74a08130897.jpg,福清阳下西亭佳缘购物广场旁
5c0a30c5f1096aea177dbd9f269b1830,http://e.meituan.com/meishi/1497646145/,哈肯铺手感烘焙,0,0,4,https://img.meituan.net/poiugc/e0d995879bde767411aaf5dd972df13a1228849.jpg@600w_600h_1l,鼓楼区南后街三坊七巷内南后街78号
bac5ff09cef1e96e26abc9db9821896a,http://e.meituan.com/meishi/42300993/,汕头牛肉火锅,40,60,4,http://p1.meituan.net/600.600/deal/608c0aa163a09a76e52c91f3d74493f4110746.jpg,晋安区长乐北路125-4号（长乐苑小区底商）
7ec55f9f634cbe61f624307e06327d5e,http://e.meituan.com/meishi/4267355/,乐奇士,10,90,4,http://p0.meituan.net/600.600/deal/079926284a35b731b4d51a168f8e3d70272424.jpg,万达广场国际华城13号20A二楼（万达广场售楼部对面）
30e9f6fb21868b84b6c46e5996662e1d,http://e.meituan.com/meishi/51298492/,雅米蛋糕（阳光理想城店）,42,12,4,http://p1.meituan.net/600.600/deal/b5be917ee8d6e87cc4d89f98afa8cbe7362860.jpg,新上街/钱隆城上街镇源通东路199号阳光理想城揽香6栋13店
8b70d58e58eec524c345dc61d1eb0dd7,http://e.meituan.com/meishi/5471838/,美客蛋糕,0,78,5,http://p0.meituan.net/600.600/mogu/36548805caf5dc508bf6cb16ebdb7cc4138904.jpg,晋安区金鸡山路59号鼎鑫创意园E-115号店面（第三十二中对面）
cf2404ecd6b68f916c930183713b9675,http://e.meituan.com/meishi/93644229/,三文鱼寿司（善化坊店）,32,102,5,http://p1.meituan.net/600.600/mogu/813fefc1aa49722bb8b44f1b12f53a4767301.jpg,鼓楼区善化坊24号（芳芳便利店对面）
482cf7de6bbd76e623b4aa7f2e9f8645,http://e.meituan.com/meishi/51895266/,海底诱惑重庆老火锅（五四路王府井店）,96,2156,5,http://p1.meituan.net/600.600/mogu/ace81eb37d54d5f39ee30337d87b790329833.jpg,鼓楼区王府井百货六楼
2684320ecd3a87b27c5aae9f946d586d,http://e.meituan.com/meishi/2578161/,迎客来面包蛋糕店,0,239,4,http://p0.meituan.net/600.600/deal/__26049087__8852477.jpg,晋安区连江北路90号
62a18df1eadff074107a5b95f180c144,http://e.meituan.com/meishi/42600915/,袁记串串香,59,2920,5,https://img.meituan.net/600.600/msmerchant/2eda2f916bb85ceb1140ba93164b85b3114877.jpg,晋安区六一北路129号（洋下新村公交车站旁）
6a61b6d0cc153b58e4a96320ffbc0d1c,http://e.meituan.com/meishi/1546884/,舒友海鲜大酒楼,81,7743,4,http://p0.meituan.net/600.600/deal/__13594130__4559322.jpg,鼓楼区黎明街15号
6f53e7bba8c16210bda8e917517ceca7,http://e.meituan.com/meishi/5201077/,刘福记北京烤鸭店（中亭街店）,51,6316,5,http://p0.meituan.net/600.600/mogu/e673f6a9815f91666e219f5adef00ae839590.png,台江区八一七中路885号（达道美食城、建设银行对面，麦当劳楼下）
89edc91a53f8327c4db4e3507a1c18a1,http://e.meituan.com/meishi/4352230/,红心利烘焙中心,15,197,4,http://p1.meituan.net/600.600/mogu/cf8859bb219f4a65316bf8065e004299267820.jpg,长乐市中心城区郑和东路289号（白玉兰商务酒店旁）
d4c040bd298532fe83d875ad8efc0909,http://e.meituan.com/meishi/4220861/,北疆饭店（万象城店）,64,8874,4,https://img.meituan.net/600.600/msmerchant/25fcdef9a9d953635e549a17cc0f7e3c61418.jpg,台江区工业路378号万象城4层
5e47c9690bcca9e35f6f03a53207bf6d,http://e.meituan.com/meishi/41207995/,德庄火锅（王庄店）,82,3048,4,http://p0.meituan.net/600.600/bbia/3f9b981eb9c28991d9c30e8c881f1b5f710168.png,晋安区长乐中路155号世欧广场北区4楼
0e21cde1ca548a91d053d27af053468a,http://e.meituan.com/meishi/4664971/,诺可烘焙（金色海岸店）,8,379,4,http://p1.meituan.net/600.600/mogu/212fe87a5bc3c62cf6fe64aad3b3ba1c127597.jpg,长乐市中心城区吴航街道三峰路金色海岸2号楼A26店
e09e720c5d8bbae30b939f51bf5f1277,http://e.meituan.com/meishi/5879098/,圣杰士阳光餐厅（福清沃尔玛店）,58,2222,4,https://img.meituan.net/600.600/msmerchant/b11470f8d0b17a23c67295c7713b3a5763114.png,好又多福清清昌大道国际商展中心沃尔玛北侧
d305e0467ef100e08d70f51a27981967,http://e.meituan.com/meishi/42989990/,麦之香,0,54,5,http://p1.meituan.net/600.600/deal/d8d3436fa7b863ce33941e7245a7ea5e217598.jpg,福清溪前街道康辉中学南200米（中国移动通信隔壁）
5970bf63a201220dc9e7e1841431daa1,http://e.meituan.com/meishi/5487587/,玛格利塔（成龙步行街店）,22,2277,4,http://p0.meituan.net/600.600/bbia/90f41a32fb959f4e8f84bee509cd8db987648.jpg,成龙步行街锦云街成龙花园8号楼J108号店面
26441c22f375bd675c33f2e45e023a26,http://e.meituan.com/meishi/40900409/,过锅瘾三汁焖锅（裕荣汇店）,58,3292,4,https://img.meituan.net/600.600/msmerchant/1688fec4bded35d72a28fc79fe8e91fd1791062.jpg,裕荣汇音西福和大道裕荣汇购物广场4楼408铺
fc4fe7b44520934df5a2dc96bf66c48b,http://e.meituan.com/meishi/5106460/,海天盛宴海鲜自助（正大广场店）,397,6520,5,http://p0.meituan.net/600.600/deal/f676994a7efb2ed733b65eeb61a65ecf43682.jpg,鼓楼区五一中路正大广场4楼
6fd2495e098d18c419cae305d8e9cb11,http://e.meituan.com/meishi/5014878/,汉堡王（福州大利嘉城店）,41,1942,5,https://img.meituan.net/600.600/msmerchant/bba6850d796562d6488c36c0330a58c71069905.jpg,台江区五一中路大利嘉城B馆一楼
5cfa71c46353dd6c2f720e63ba8593a4,http://e.meituan.com/meishi/833938/,大丰收脆鱼（元洪店）,80,1526,5,http://p1.meituan.net/600.600/mogu/0bccc8f844e1f70198d966001e4e1a8497224.jpg,台江区台江路东百元洪商场4楼
eeb35fa6aee087cbd7ac9adc32446880,http://e.meituan.com/meishi/6562810/,乐香基（八一六南路店）,20,127,4,http://p0.meituan.net/600.600/deal/c6258e64f1a7badfaa923606c6c5fa4d67239.jpg,连江县中心城区八一六中路与玉荷东路交叉口西南50米
6719a49b66e32f7626986a2fdcda746c,http://e.meituan.com/meishi/5024993/,华莱士（中亭街二店）,15,7726,5,http://p1.meituan.net/600.600/deal/__48514321__7907470.jpg,台江区中亭街G区1F04店面
8a1d585ff1bec9b3f0b486e8dda0d032,http://e.meituan.com/meishi/41856537/,希莱客,15,61,5,http://p1.meituan.net/600.600/deal/65e6a49247426707fbce623d1977526e61853.jpg,仓山区金环路1号金山碧水中区风荷苑14号楼一层03店面
904e288013f4d4568455fec767f79879,http://e.meituan.com/meishi/42279933/,创元千禧大酒店 · 自助西餐厅,109,4577,4,http://p1.meituan.net/600.600/deal/05304424ebc431f3467711b714b830f1300451.jpg,万达广场清昌大道101创元千禧大酒店内（靠近新人民法院）
6030a567674c5334dd1e2e03fa8abe66,http://e.meituan.com/meishi/1124148/,勺园印象江南,69,2168,4,http://p1.meituan.net/600.600/mogu/1d1fd20cfdd86107da50b33a01b19e6925752.jpg,鼓楼区白马北路勺园里1号7座1层105号
e679439c511272f4424743dbb13de314,http://e.meituan.com/meishi/42652589/,坑头农家乐,42,2,4,http://p1.meituan.net/600.600/apiback/cde3f98726f626bacdc010c0192d619b391046.jpg,福清音西街道珠山村坑头18号
8fed25efcc20792b1ef3053026f6f2c3,http://e.meituan.com/meishi/5312965/,连江国惠大酒店（茶餐厅）,83,2474,4,http://p1.meituan.net/600.600/deal/3617635cc0a099c98743b5e69d753d6a232095.jpg,连江县中心城区丹凤东路1号
4b498a665400e045a29c75566191ab9e,http://e.meituan.com/meishi/832274/,荣誉大酒楼（梅峰店）,100,870,4,http://p1.meituan.net/600.600/mogu/c4bd236ffe31a637fca467ce043450a416290.jpg,鼓楼区西二环路62号梅峰宾馆东区
fc35f2953a1218ad1e7af08216d1cb40,http://e.meituan.com/meishi/833572/,福州大饭店-西餐厅,147,731,4,http://p1.meituan.net/600.600/poi/ffd99ce84a72c8554c65d971c101e52187257.jpg,鼓楼区斗东路1号（近八一七中路口）
a1a10c3635c882e2dd15df771653e044,http://e.meituan.com/meishi/5320847/,尊宝比萨（苏宁广场店）,40,6679,5,http://p0.meituan.net/600.600/bbia/f6afd98ad0b0e5890ea3e3ded2332eb9184550.jpg,台江区工业路233号苏宁广场B1层
68e02a30a90725b2d1527d7683bc5d7a,http://e.meituan.com/meishi/1875365/,国惠大酒楼（宝龙店）,105,3877,4,http://p1.meituan.net/600.600/deal/dc5d8c05a676d92e299f61e636a630f1453872.jpg,台江区工业路193号宝龙城市广场正后侧（近万象城）
d9dcf2d19dc69608fc064a4990f6a1c2,http://e.meituan.com/meishi/51971866/,正宗万州烤鱼重庆鸡公煲,30,16,4,http://p1.meituan.net/600.600/deal/ef9305b2d8c86c5c45a0d328da0e4d5f97232.jpg,仓山区金山路农林大学校内学生街第二家店面（阿明粥煲店隔壁）
394c81733929af9e651194bfd7a466fb,http://e.meituan.com/meishi/829820/,聚福园,12,63,5,http://p0.meituan.net/600.600/deal/__35630078__1562885.jpg,鼓楼区乌山路35号茂泰大楼10店A间
cfa07cd46c9bc746f067617d27b099c0,http://e.meituan.com/meishi/52265325/,七欣天品蟹轩（福清清泽花园店）,125,656,5,https://img.meituan.net/600.600/msmerchant/00a48ccf3e5907f48c9219fc48dde4a9636480.jpg,好又多音西街道清泽花园5号一楼。（交通局东100米7号海鲜吧旁）
88794160479e2fb687c44c9861e92b1a,http://e.meituan.com/meishi/40483855/,咕叽咕鸡·手撕蒸鸡（六一店）,37,3578,4,http://p1.meituan.net/600.600/bbia/afdf5c5cedb6e5ff150c38d6262ddcb7127125.jpg,鼓楼区古田路132-5号福达商厦一层（呼啦啦KTV旁）
8b9953c4c4c2dcf4da793d92de0b3d9d,http://e.meituan.com/meishi/6216446/,台湾龙源排骨（平潭一中店）,18,52,5,http://p1.meituan.net/600.600/mogu/b884b81457c62b3c8e3b75fe5ca3233d352939.jpg,平潭县中心城区潭城镇红山中路盛东庄129号（近华莱士）
a050d9cda080d8ed1872a0c16c5938f6,http://e.meituan.com/meishi/1505812/,荣誉大酒楼（元洪店）,109,833,4,http://p1.meituan.net/600.600/mogu/c4bd236ffe31a637fca467ce043450a416290.jpg,台江区台江路95号东百元洪购物广场5、6楼（近台江广场车站）
5548898c139737fc5da304703a07f2fb,http://e.meituan.com/meishi/52195222/,炉鱼（爱琴海购物公园店）,73,11048,4,https://img.meituan.net/600.600/msmerchant/14d28f1fe2551bcaea3d04943144d39c699653.jpg,仓山区浦上大道198号爱琴海购物公园5层
547c19d1c9dde53fa16f097f6a540d36,http://e.meituan.com/meishi/5797242/,辣皇朝（福新中路店）,99,3313,4,https://img.meituan.net/600.600/msmerchant/d5f3c1900aa0e4fe1a4f9714dc8034053414426.jpg,鼓楼区福新中路75-12号永同昌大厦1楼（福建彩印厂店面）
8f2d8b7bf5cf7ede96e1314d0f18842b,http://e.meituan.com/meishi/41945905/,爽口福美食馆,40,10,4,http://p0.meituan.net/600.600/deal/5b80507c6e1df2b0ecb6c93b17dd62a0118369.jpg,仓山区则徐大道近葫芦阵公交车站南城酒店旁边（公交大修厂公交站）
37bc25baea4f6989172af3069001f5fc,http://e.meituan.com/meishi/830524/,丽景假日大酒店中餐厅,115,6207,4,http://p0.meituan.net/600.600/deal/201210/23/013.jpg,鼓楼区福飞南路湖前综合大楼（米罗街对面，湖前站下车即是）
7ea56fc971342eb8f23719beda5e4bc9,http://e.meituan.com/meishi/41984264/,二回熟台湾馔锅（万象城店）,61,4746,5,http://p0.meituan.net/600.600/mogu/fa3db0755ecd83d2d6f00bb677cd028e478192.jpg,台江区工业路8号（万象城4层）
579ed2fbc2c17ba28f7417c2f48ce696,http://e.meituan.com/meishi/4580228/,陈家生煎（三坊七巷店）,14,7111,4,https://img.meituan.net/600.600/msmerchant/d64083b0cb6cb574ac65e7e794e97619602649.jpg,鼓楼区杨桥东路42-44号（三坊七巷对面）
04a7c92490379ffbfb6d5ccfc723b56a,http://e.meituan.com/meishi/6450121/,川居酒屋,125,653,4,https://img.meituan.net/600.600/msmerchant/52150c9e886a3ee9bb11f19d6d1d852c154349.jpg,鼓楼区湖东路水调歌头一层（省图书馆对面）
c4e908bfdbfffa2464d06d31a6f0754b,http://e.meituan.com/meishi/6689496/,久久江记海鲜火锅（福新路明星店）,96,828,4,http://p1.meituan.net/600.600/mogu/df0b135a7caa7684359850d4ec8acce4139899.jpg,鼓楼区六一北路与福新路口交叉口处（华盛大厦一楼）
9320fb81744bed5bb557d1b4916c183f,http://e.meituan.com/meishi/5075911/,秘點心港式茶点（三坊七巷店）,54,2440,4,http://p1.meituan.net/600.600/mogu/1f66344990266dcf9f1953bd7075ff2833540.jpg,鼓楼区三坊七巷吉庇巷48号（吉庇巷中段食鼎记对面）
16cfaafccf731a39a16118bf56f5f3b8,http://e.meituan.com/meishi/4211177/,韩阁炭火烤肉,75,3803,4,http://p1.meituan.net/600.600/mogu/8616919304435b93b1d23098bc398698374853.jpg,鼓楼区元帅路68-1号（三坊七巷斜对面）
1e959e04ce611d89991e6738b22252a6,http://e.meituan.com/meishi/6957398/,牛牛面馆,20,45,3,http://p1.meituan.net/600.600/poi/734602b805b44e800a319320beeafefd61440.jpg,仓山区金山街道榕城广场7座1号（诗艺造型旁）
83e74632ae30fe3d73e437d287fee053,http://e.meituan.com/meishi/5528165/,OK海鲜自助餐厅（五四北旗舰店）,80,23886,5,http://p0.meituan.net/600.600/bbia/36f2252ec6e2ab8ac03395c5180f3c85387378.jpg,晋安区秀峰路泰禾广场5楼
b67560e7dc0dae13c4c6f308905cdd56,http://e.meituan.com/meishi/41705893/,蓝海一家时尚自助餐厅（世欧广场店）,80,11660,3,http://p1.meituan.net/600.600/mogu/ab43576137ae1358c146893cb112069169675.jpg,晋安区长乐中路世欧广场3F
8af592a0533e507f29a2b78a83849ced,http://e.meituan.com/meishi/5743999/,兄妹坊?专业炭火窑烤（前屿东路店）,79,132,4,https://img.meituan.net/600.600/msmerchant/d51e8fab6cf6e9f7b6e75f9e51e048ff23148.jpg,晋安区前屿东路18号
